OriginalRoll,OriginalPitch,PredictedRoll,CorrectedRoll,FilteredRoll,PredictedPitch,CorrectedPitch,FilteredPitch
30.4685,30.0824,29.7149,29.9185,30.0671,30.2928,30.236,30.1945
30.5492,30.3875,30.0671,30.1973,30.2924,30.1945,30.2466,30.2847
30.8904,30.4454,30.2924,30.4539,30.5719,30.2847,30.3281,30.3598
30.1164,30.4111,30.5719,30.4488,30.359,30.3598,30.3737,30.3838
29.2187,29.4431,30.359,30.0509,29.8261,30.3838,30.1296,29.9442
30.7622,30.1818,29.8261,30.079,30.2636,29.9442,30.0084,30.0552
29.9188,29.6531,30.2636,30.1704,30.1024,30.0552,29.9466,29.8673
30.2953,29.4574,30.1024,30.1545,30.1926,29.8673,29.7566,29.6757
30,30,30.1926,30.1405,30.1026,29.6757,29.7633,29.8273
30,30,30.1026,30.0749,30.0546,29.8273,29.8739,29.908
29.0313,29.218,30.0546,29.7782,29.5764,29.908,29.7216,29.5855
30,30,29.5764,29.6908,29.7744,29.5855,29.6975,29.7792
30,30,29.7744,29.8353,29.8798,29.7792,29.8389,29.8824
30.8503,30.3381,29.8798,30.142,30.3333,29.8824,30.0055,30.0954
30.0004,29.9298,30.3333,30.2434,30.1778,30.0954,30.0506,30.018
29.7727,30.1432,30.1778,30.0683,29.9885,30.018,30.0518,30.0765
30,30,29.9885,29.9916,29.9939,30.0765,30.0558,30.0408
29.4464,30.3423,29.9939,29.846,29.738,30.0408,30.1222,30.1817
30,30,29.738,29.8088,29.8604,30.1817,30.1326,30.0968
29.0214,29.112,29.8604,29.6338,29.4683,30.0968,29.8307,29.6366
29.1127,30.8751,29.4683,29.3723,29.3021,29.6366,29.9712,30.2154
29.034,29.0392,29.3021,29.2297,29.1768,30.2154,29.8976,29.6657
29.8704,29.0492,29.1768,29.3642,29.501,29.6657,29.4992,29.3776
30,30,29.501,29.6358,29.7342,29.3776,29.5457,29.6685
30.2348,29.2042,29.7342,29.8694,29.9681,29.6685,29.543,29.4515
29.778,30.7277,29.9681,29.9168,29.8793,29.4515,29.7963,30.0479
29.1954,30.2119,29.8793,29.6945,29.5597,30.0479,30.0922,30.1245
30,30,29.5597,29.6786,29.7655,30.1245,30.0909,30.0663
29.216,29.5462,29.7655,29.617,29.5087,30.0663,29.9258,29.8233
29.5103,29.2863,29.5087,29.5091,29.5094,29.8233,29.6782,29.5723
30.1187,29.676,29.5094,29.674,29.7942,29.5723,29.6003,29.6208
30.4426,30.5334,29.7942,29.9693,30.0972,29.6208,29.8673,30.0473
30,30,30.0972,30.0709,30.0518,30.0473,30.0345,30.0252
30,30,30.0518,30.0378,30.0276,30.0252,30.0184,30.0134
30.8336,30.7511,30.0276,30.2453,30.4043,30.0134,30.2127,30.3582
30,30,30.4043,30.295,30.2153,30.3582,30.2614,30.1908
30.0103,29.5221,30.2153,30.1599,30.1195,30.1908,30.0101,29.8783
30.5188,29.2015,30.1195,30.2274,30.3061,29.8783,29.6954,29.562
30,30,30.3061,30.2234,30.1631,29.562,29.6803,29.7667
29.4828,30.1712,30.1631,29.9793,29.8452,29.7667,29.876,29.9557
30.5258,30.4673,29.8452,30.029,30.1632,29.9557,30.0939,30.1948
29.545,30.3232,30.1632,29.9962,29.8743,30.1948,30.2295,30.2548
30,30,29.8743,29.9083,29.9331,30.2548,30.186,30.1357
30.5551,29.3421,29.9331,30.1011,30.2238,30.1357,29.9213,29.7648
30.8771,29.2943,30.2238,30.4003,30.5291,29.7648,29.6377,29.5449
29.9166,29.8813,30.5291,30.3636,30.2429,29.5449,29.6358,29.7021
30.8838,30.5731,30.2429,30.416,30.5424,29.7021,29.9374,30.1092
30.4374,29.9039,30.5424,30.514,30.4933,30.1092,30.0537,30.0132
30.6794,29.0329,30.4933,30.5436,30.5803,30.0132,29.7484,29.5551
29.763,30.1078,30.5803,30.3595,30.1983,29.5551,29.7044,29.8134
30.3601,29.6778,30.1983,30.242,30.2739,29.8134,29.7768,29.75
30.6725,29.4786,30.2739,30.3816,30.4602,29.75,29.6767,29.6232
30.1578,30.6874,30.4602,30.3785,30.3189,29.6232,29.9107,30.1205
30,30,30.3189,30.2327,30.1699,30.1205,30.088,30.0642
30,30,30.1699,30.124,30.0905,30.0642,30.0469,30.0342
30.1186,29.2252,30.0905,30.0981,30.1036,30.0342,29.8156,29.6561
29.8877,30.5755,30.1036,30.0453,30.0027,29.6561,29.9045,30.0858
29.6239,29.8028,30.0027,29.9004,29.8257,30.0858,30.0093,29.9535
30.6667,29.1693,29.8257,30.0529,30.2187,29.9535,29.7417,29.587
29.1463,29.7804,30.2187,29.929,29.7175,29.587,29.6393,29.6774
30,30,29.7175,29.7939,29.8495,29.6774,29.7646,29.8282
30.0589,29.2805,29.8495,29.9061,29.9474,29.8282,29.6802,29.5722
29.5203,30.2759,29.9474,29.832,29.7478,29.5722,29.7623,29.9011
30.1886,29.8588,29.7478,29.8669,29.9538,29.9011,29.8897,29.8813
30,30,29.9538,29.9663,29.9754,29.8813,29.9134,29.9368
30.6506,29.5951,29.9754,30.1578,30.2909,29.9368,29.8445,29.7771
29.8497,30.4814,30.2909,30.1717,30.0847,29.7771,29.9674,30.1062
30.0413,29.9901,30.0847,30.073,30.0644,30.1062,30.0749,30.052
30.4128,29.2457,30.0644,30.1585,30.2272,30.052,29.8341,29.6752
30.3651,30.5701,30.2272,30.2645,30.2917,29.6752,29.9169,30.0934
29.1482,30.3495,30.2917,29.9827,29.7573,30.0934,30.1626,30.2131
30.3327,29.0068,29.7573,29.9127,30.0262,30.2131,29.8872,29.6494
29.4414,29.1147,30.0262,29.8682,29.7529,29.6494,29.5049,29.3995
29.7522,29.3784,29.7529,29.7527,29.7526,29.3995,29.3938,29.3896
29.285,29.2286,29.7526,29.6263,29.5341,29.3896,29.3461,29.3144
30.0673,29.3498,29.5341,29.6781,29.7833,29.3144,29.3239,29.3309
29.2773,30.9134,29.7833,29.6466,29.5468,29.3309,29.7584,30.0705
30.9109,30.8021,29.5468,29.9153,30.1843,30.0705,30.2681,30.4124
30,30,30.1843,30.1345,30.0982,30.4124,30.301,30.2197
30,30,30.0982,30.0716,30.0523,30.2197,30.1603,30.117
30,30,30.0523,30.0382,30.0279,30.117,30.0854,30.0623
29.2901,29.9653,30.0279,29.8285,29.6831,30.0623,30.0361,30.017
29.752,30.3643,29.6831,29.7017,29.7153,30.017,30.1108,30.1793
30.0666,29.5297,29.7153,29.8102,29.8795,30.1793,30.0038,29.8757
29.1367,30.648,29.8795,29.6788,29.5324,29.8757,30.0844,30.2366
29.0085,29.3477,29.5324,29.3908,29.2875,30.2366,29.9965,29.8212
29.0522,30.4824,29.2875,29.224,29.1776,29.8212,29.9998,30.1302
30,30,29.1776,29.3997,29.5619,30.1302,30.095,30.0694
30,30,29.5619,29.6803,29.7666,30.0694,30.0506,30.0369
30.1605,30.9231,29.7666,29.873,29.9507,30.0369,30.2763,30.4511
30.5248,30.6743,29.9507,30.1058,30.219,30.4511,30.5114,30.5554
30.1941,30.3601,30.219,30.2123,30.2074,30.5554,30.5026,30.4641
30.4119,29.6303,30.2074,30.2626,30.3029,30.4641,30.2389,30.0745
29.0117,30.1046,30.3029,29.9541,29.6995,30.0745,30.0826,30.0885
29.4362,29.337,29.6995,29.6284,29.5765,30.0885,29.8855,29.7373
29.7502,29.4561,29.5765,29.6234,29.6577,29.7373,29.6614,29.6059
29.7417,30.9519,29.6577,29.6804,29.6969,29.6059,29.9695,30.2349
30,30,29.6969,29.7788,29.8386,30.2349,30.1715,30.1251
30.7128,30.7339,29.8386,30.0747,30.2471,30.1251,30.2896,30.4096
30.4539,29.636,30.2471,30.303,30.3438,30.4096,30.2006,30.0481
30.2173,30.3603,30.3438,30.3096,30.2847,30.0481,30.1324,30.194
30,30,30.2847,30.2078,30.1516,30.194,30.1416,30.1033
30.8182,29.5911,30.1516,30.3317,30.4631,30.1033,29.965,29.864
29.9221,29.6651,30.4631,30.317,30.2103,29.864,29.8102,29.771
30.7061,29.304,30.2103,30.3442,30.442,29.771,29.6449,29.5528
29.1519,30.8087,30.442,30.0935,29.8391,29.5528,29.8921,30.1397
29.0664,29.9666,29.8391,29.6304,29.478,30.1397,30.0929,30.0588
30.6164,30.433,29.478,29.7855,30.01,30.0588,30.1599,30.2337
30,30,30.01,30.0073,30.0053,30.2337,30.1705,30.1245
29.2079,29.6731,30.0053,29.7899,29.6327,30.1245,30.0025,29.9135
29.3754,29.9479,29.6327,29.5632,29.5124,29.9135,29.9228,29.9296
29.2165,29.8077,29.5124,29.4325,29.3741,29.9296,29.8967,29.8726
30.0971,29.8483,29.3741,29.5695,29.712,29.8726,29.8661,29.8613
29.3783,30.1055,29.712,29.6218,29.5561,29.8613,29.9272,29.9754
29.5496,29.7716,29.5561,29.5543,29.553,29.9754,29.9203,29.8802
29.1672,29.4863,29.553,29.4488,29.3727,29.8802,29.7738,29.6961
29.3083,29.0347,29.3727,29.3553,29.3426,29.6961,29.5174,29.387
30,30,29.3426,29.5202,29.6498,29.387,29.5526,29.6735
30,30,29.6498,29.7444,29.8135,29.6735,29.7617,29.8261
30,30,29.8135,29.8639,29.9006,29.8261,29.8731,29.9074
30,30,29.9006,29.9275,29.9471,29.9074,29.9324,29.9506
30,30,29.9471,29.9614,29.9718,29.9506,29.964,29.9737
30.4565,30.2077,29.9718,30.1028,30.1983,29.9737,30.0369,30.0831
30.4498,29.7207,30.1983,30.2663,30.3158,30.0831,29.9852,29.9137
29.3776,29.3943,30.3158,30.0624,29.8774,29.9137,29.7734,29.671
29.2022,29.6328,29.8774,29.695,29.5618,29.671,29.6607,29.6531
30.3992,29.7688,29.5618,29.7881,29.9532,29.6531,29.6844,29.7072
30.4077,30.0861,29.9532,30.076,30.1656,29.7072,29.8096,29.8843
29.8781,30.8923,30.1656,30.0879,30.0312,29.8843,30.1566,30.3553
30.6135,30.0033,30.0312,30.1885,30.3033,30.3553,30.2602,30.1908
30.5231,30.6153,30.3033,30.3627,30.406,30.1908,30.3055,30.3892
29.2347,30.1521,30.406,30.0896,29.8586,30.3892,30.3251,30.2784
30.4953,29.7566,29.8586,30.0306,30.1562,30.2784,30.1374,30.0345
30.4768,29.2464,30.1562,30.2428,30.306,30.0345,29.8216,29.6662
30.0088,30.5794,30.306,30.2257,30.1671,29.6662,29.9129,30.093
29.8316,29.1843,30.1671,30.0765,30.0103,30.093,29.8475,29.6683
30,30,30.0103,30.0075,30.0055,29.6683,29.7579,29.8233
30.3707,29.3963,30.0055,30.1042,30.1762,29.8233,29.708,29.6238
30.3445,30.7471,30.1762,30.2216,30.2548,29.6238,29.9272,30.1487
30.1514,30.3888,30.2548,30.2269,30.2065,30.1487,30.2136,30.2609
29.5136,30.3352,30.2065,30.0193,29.8827,30.2609,30.281,30.2956
30.6319,30.0646,29.8827,30.0851,30.2328,30.2956,30.2332,30.1877
29.5588,30.5954,30.2328,30.0507,29.9178,30.1877,30.2978,30.3782
30,30,29.9178,29.94,29.9562,30.3782,30.276,30.2015
30.8129,30.5837,29.9562,30.1877,30.3566,30.2015,30.3047,30.3801
30.2158,29.0497,30.3566,30.3185,30.2908,30.3801,30.0207,29.7584
30.3429,29.6631,30.2908,30.3049,30.3151,29.7584,29.7326,29.7138
30,30,30.3151,30.23,30.1679,29.7138,29.7912,29.8476
30.943,29.4139,30.1679,30.3773,30.5301,29.8476,29.7304,29.6449
30.0632,29.9006,30.5301,30.404,30.3119,29.6449,29.714,29.7644
30.1649,30.053,30.3119,30.2722,30.2432,29.7644,29.8424,29.8993
29.8412,30.4389,30.2432,30.1346,30.0553,29.8993,30.0451,30.1515
30.3001,30.6617,30.0553,30.1215,30.1697,30.1515,30.2893,30.3899
29.9473,29.7477,30.1697,30.1096,30.0658,30.3899,30.2164,30.0898
30.1632,30.7087,30.0658,30.0921,30.1113,30.0898,30.257,30.379
30.928,29.1153,30.1113,30.3319,30.493,30.379,30.0376,29.7884
30.9595,29.6709,30.493,30.619,30.711,29.7884,29.7567,29.7335
29.9994,30.1899,30.711,30.5187,30.3784,29.7335,29.8568,29.9468
30.9243,30.1049,30.3784,30.5259,30.6335,29.9468,29.9895,30.0207
29.853,29.3861,30.6335,30.4227,30.2688,30.0207,29.8492,29.7241
29.6833,30.0201,30.2688,30.1106,29.9952,29.7241,29.8041,29.8624
30,30,29.9952,29.9965,29.9974,29.8624,29.8996,29.9267
29.7813,29.3363,29.9974,29.939,29.8964,29.9267,29.7672,29.6508
30.5988,29.3039,29.8964,30.0862,30.2247,29.6508,29.5571,29.4887
30,30,30.2247,30.164,30.1197,29.4887,29.6268,29.7276
30.2835,29.7494,30.1197,30.1639,30.1962,29.7276,29.7335,29.7378
29.2622,29.1734,30.1962,29.9439,29.7597,29.7378,29.5853,29.474
30.4869,29.183,29.7597,29.9562,30.0996,29.474,29.3954,29.338
30.2293,30.7441,30.0996,30.1346,30.1602,29.338,29.7179,29.9951
30.6455,30.1465,30.1602,30.2913,30.387,29.9951,30.036,30.0659
30.5795,29.556,30.387,30.439,30.477,30.0659,29.9281,29.8276
30.078,29.896,30.477,30.3692,30.2905,29.8276,29.8461,29.8596
30.1387,30.5574,30.2905,30.2495,30.2196,29.8596,30.0481,30.1857
29.1604,29.9926,30.2196,29.9334,29.7246,30.1857,30.1335,30.0954
30.2846,29.8917,29.7246,29.8759,29.9863,30.0954,30.0404,30.0002
30.1638,30.6741,29.9863,30.0343,30.0692,30.0002,30.1823,30.3151
30.9422,29.5626,30.0692,30.3051,30.4772,30.3151,30.1118,29.9635
30,30,30.4772,30.3483,30.2542,29.9635,29.9733,29.9805
30.012,29.6777,30.2542,30.1888,30.141,29.9805,29.8987,29.839
30.845,30.4932,30.141,30.3312,30.47,29.839,30.0157,30.1447
29.4739,30.6996,30.47,30.2009,30.0045,30.1447,30.2946,30.404
30,30,30.0045,30.0033,30.0024,30.404,30.2949,30.2152
30.2405,30.6231,30.0024,30.0667,30.1137,30.2152,30.3254,30.4058
29.7489,29.3452,30.1137,30.0151,29.9432,30.4058,30.1193,29.9102
29.1807,30.8516,29.9432,29.7372,29.5869,29.9102,30.1645,30.3501
30.7662,30.7171,29.5869,29.9055,30.138,30.3501,30.4493,30.5216
30.8221,30.9254,30.138,30.3228,30.4577,30.5216,30.6307,30.7103
30.3382,30.4504,30.4577,30.4254,30.4019,30.7103,30.6401,30.5889
29.4598,29.4062,30.4019,30.1474,29.9616,30.5889,30.2694,30.0362
29.228,30.6213,29.9616,29.7634,29.6188,30.0362,30.1942,30.3096
29.8077,29.7448,29.6188,29.6698,29.7071,30.3096,30.157,30.0457
30,30,29.7071,29.7862,29.844,30.0457,30.0333,30.0243
29.18,29.9405,29.844,29.6646,29.5337,30.0243,30.0017,29.9851
29.4479,30.0228,29.5337,29.5105,29.4936,29.9851,29.9953,30.0027
30,30,29.4936,29.6304,29.7302,30.0027,30.002,30.0015
30.6462,30.4514,29.7302,29.9777,30.1583,30.0015,30.123,30.2117
30.1131,29.1547,30.1583,30.1461,30.1372,30.2117,29.9262,29.7178
29.8107,30.66,30.1372,30.049,29.9846,29.7178,29.9723,30.1581
30.7175,29.9052,29.9846,30.1826,30.3271,30.1581,30.0898,30.0399
29.827,29.6357,30.3271,30.192,30.0934,30.0399,29.9307,29.851
29.9044,29.0575,30.0934,30.0423,30.0051,29.851,29.6366,29.4802
29.1563,29.2197,30.0051,29.7758,29.6084,29.4802,29.4098,29.3585
29.2195,29.756,29.6084,29.5033,29.4267,29.3585,29.4659,29.5442
29.3334,30.0493,29.4267,29.4015,29.3831,29.5442,29.6807,29.7803
30.9453,30.3773,29.3831,29.8051,30.1131,29.7803,29.9416,30.0593
30.379,29.6237,30.1131,30.185,30.2374,30.0593,29.9416,29.8557
29.5829,29.9646,30.2374,30.0606,29.9315,29.8557,29.8851,29.9066
30,30,29.9315,29.95,29.9635,29.9066,29.9318,29.9503
30,30,29.9635,29.9734,29.9806,29.9503,29.9637,29.9735
30,30,29.9806,29.9858,29.9897,29.9735,29.9807,29.9859
30,30,29.9897,29.9924,29.9945,29.9859,29.9897,29.9925
29.104,29.5107,29.9945,29.7539,29.5783,29.9925,29.8623,29.7673
29.1773,30.2007,29.5783,29.47,29.3909,29.7673,29.8844,29.9699
30,30,29.3909,29.5555,29.6756,29.9699,29.978,29.9839
30.1694,30.1936,29.6756,29.809,29.9063,29.9839,30.0406,30.0819
30,30,29.9063,29.9316,29.9501,30.0819,30.0598,30.0436
29.1221,29.437,29.9501,29.7264,29.5632,30.0436,29.8798,29.7601
29.8626,29.5702,29.5632,29.6441,29.7031,29.7601,29.7088,29.6714
30.6555,30.4255,29.7031,29.9604,30.1482,29.6714,29.8751,30.0238
29.2984,29.8851,30.1482,29.9186,29.7511,30.0238,29.9863,29.959
29.7868,30.1074,29.7511,29.7607,29.7678,29.959,29.9991,30.0283
30,30,29.7678,29.8305,29.8763,30.0283,30.0207,30.0151
30.3537,29.6204,29.8763,30.0053,30.0994,30.0151,29.9085,29.8306
30.2008,29.6362,30.0994,30.1268,30.1468,29.8306,29.7781,29.7398
29.2676,29.8719,30.1468,29.9093,29.7359,29.7398,29.7755,29.8015
29.9241,30.142,29.7359,29.7868,29.8239,29.8015,29.8935,29.9606
30,30,29.8239,29.8714,29.9062,29.9606,29.9713,29.979
30.7826,29.2953,29.9062,30.1429,30.3158,29.979,29.7943,29.6595
30,30,30.3158,30.2305,30.1682,29.6595,29.7515,29.8186
29.2655,30.8162,30.1682,29.9243,29.7463,29.8186,30.0881,30.2848
30.1044,30.0883,29.7463,29.8431,29.9137,30.2848,30.2317,30.193
30.1309,29.1077,29.9137,29.9724,30.0152,30.193,29.8998,29.6858
30.6101,29.867,30.0152,30.1759,30.2932,29.6858,29.7348,29.7705
29.9493,29.7653,30.2932,30.2003,30.1325,29.7705,29.7691,29.7681
30.5793,30.6775,30.1325,30.2532,30.3413,29.7681,30.0138,30.1931
30.929,30.0647,30.3413,30.5001,30.6159,30.1931,30.1584,30.1331
30.4233,29.3855,30.6159,30.5639,30.5259,30.1331,29.9311,29.7837
30,30,30.5259,30.3838,30.2801,29.7837,29.8421,29.8848
29.6574,30.7917,30.2801,30.1119,29.9891,29.8848,30.1298,30.3086
29.6015,30.9497,29.9891,29.8844,29.808,30.3086,30.4818,30.6082
30,30,29.808,29.8598,29.8977,30.6082,30.4439,30.324
30.2701,30.174,29.8977,29.9983,30.0717,30.324,30.2835,30.2539
30,30,30.0717,30.0524,30.0382,30.2539,30.1853,30.1352
29.762,29.6183,30.0382,29.9636,29.9091,30.1352,29.9956,29.8937
30,30,29.9091,29.9337,29.9516,29.8937,29.9224,29.9434
30.2456,30.5175,29.9516,30.031,30.089,29.9434,30.0985,30.2117
30.9904,30.7131,30.089,30.3325,30.5102,30.2117,30.3471,30.446
29.6847,30.5623,30.5102,30.2872,30.1244,30.446,30.4774,30.5004
29.3916,29.3208,30.1244,29.9265,29.782,30.5004,30.1817,29.9491
30,30,29.782,29.8409,29.8839,29.9491,29.9629,29.9729
30.6045,29.311,29.8839,30.0785,30.2206,29.9729,29.7941,29.6636
29.3203,30.4577,30.2206,29.9774,29.7999,29.6636,29.8781,30.0347
29.9967,30.1739,29.7999,29.8531,29.8919,30.0347,30.0723,30.0997
30,30,29.8919,29.9211,29.9424,30.0997,30.0728,30.0531
29.713,29.1271,29.9424,29.8804,29.8352,30.0531,29.803,29.6204
29.7363,30.182,29.8352,29.8085,29.789,29.6204,29.7721,29.8828
30.8204,30.3872,29.789,30.0676,30.271,29.8828,30.0191,30.1185
30.4322,29.8647,30.271,30.3145,30.3463,30.1185,30.05,29.9999
30.4983,30.4892,30.3463,30.3874,30.4173,29.9999,30.1321,30.2286
30.5414,30.8927,30.4173,30.4509,30.4753,30.2286,30.408,30.5389
30.5273,29.8727,30.4753,30.4894,30.4996,30.5389,30.3589,30.2276
30.2982,29.3677,30.4996,30.4452,30.4055,30.2276,29.9953,29.8257
29.9959,30.2243,30.4055,30.2948,30.2141,29.8257,29.9334,30.012
30.8364,30.9885,30.2141,30.3822,30.5049,30.012,30.2758,30.4683
30,30,30.5049,30.3685,30.2689,30.4683,30.3418,30.2495
30,30,30.2689,30.1963,30.1433,30.2495,30.1821,30.1329
30.9248,29.4128,30.1433,30.3544,30.5085,30.1329,29.9384,29.7964
30.3419,29.807,30.5085,30.4635,30.4306,29.7964,29.7992,29.8013
30.87,30.3487,30.4306,30.5493,30.636,29.8013,29.9492,30.0571
29.6518,29.4636,30.636,30.3701,30.176,30.0571,29.8968,29.7798
29.7926,30.5671,30.176,30.0725,29.9968,29.7798,29.9925,30.1477
30.5472,30.1171,29.9968,30.1455,30.254,30.1477,30.1394,30.1334
30.5133,30.2182,30.254,30.3241,30.3752,30.1334,30.1563,30.173
30,30,30.3752,30.2738,30.1999,30.173,30.1263,30.0922
30,30,30.1999,30.1459,30.1065,30.0922,30.0673,30.0491
30,30,30.1065,30.0777,30.0567,30.0491,30.0358,30.0262
30.0701,29.39,30.0567,30.0603,30.063,30.0262,29.8543,29.7289
30,30,30.063,30.046,30.0335,29.7289,29.8021,29.8556
30,30,30.0335,30.0245,30.0179,29.8556,29.8946,29.9231
30.6034,29.1029,30.0179,30.1761,30.2915,29.9231,29.7015,29.5398
29.6087,29.0051,30.2915,30.107,29.9724,29.5398,29.3953,29.2899
30.2971,30.0619,29.9724,30.0601,30.1241,29.2899,29.4985,29.6507
30.8024,30.3022,30.1241,30.3074,30.4411,29.6507,29.8267,29.9552
30.8716,29.864,30.4411,30.5574,30.6423,29.9552,29.9305,29.9126
30.0853,29.2286,30.6423,30.4918,30.382,29.9126,29.7278,29.5929
30.2533,29.0333,30.382,30.3472,30.3218,29.5929,29.4417,29.3314
30.6018,29.1951,30.3218,30.3975,30.4527,29.3314,29.2946,29.2677
30.6202,29.9569,30.4527,30.4979,30.531,29.2677,29.4539,29.5898
29.5137,30.4161,30.531,30.2561,30.0556,29.5898,29.813,29.9759
30.7955,30.3235,30.0556,30.2555,30.4014,29.9759,30.0698,30.1384
29.3392,30.1812,30.4014,30.1144,29.905,30.1384,30.1499,30.1584
30.6521,29.3964,29.905,30.1068,30.2541,30.1584,29.9525,29.8023
30,30,30.2541,30.1855,30.1354,29.8023,29.8557,29.8947
30.9898,29.6537,30.1354,30.3662,30.5347,29.8947,29.8296,29.7821
30.7607,29.985,30.5347,30.5957,30.6403,29.7821,29.8369,29.8769
30.958,29.8079,30.6403,30.7261,30.7888,29.8769,29.8583,29.8447
29.3585,30.1033,30.7888,30.4024,30.1204,29.8447,29.9145,29.9655
30,30,30.1204,30.0878,30.0641,29.9655,29.9748,29.9816
29.8149,29.7769,30.0641,29.9968,29.9476,29.9816,29.9263,29.886
30,30,29.9476,29.9618,29.9721,29.886,29.9168,29.9393
30.2306,30.0366,29.9721,30.0419,30.0929,29.9393,29.9656,29.9847
29.4664,30.7544,30.0929,29.9237,29.8001,29.9847,30.1927,30.3444
30.5697,30.2104,29.8001,30.008,30.1598,30.3444,30.3082,30.2818
30.0607,30.628,30.1598,30.133,30.1135,30.2818,30.3753,30.4436
30.7969,30.6545,30.1135,30.2981,30.4329,30.4436,30.5006,30.5422
29.0538,29.6687,30.4329,30.0603,29.7884,30.5422,30.3062,30.134
30.1933,30.5528,29.7884,29.8978,29.9776,30.134,30.2471,30.3297
30,30,29.9776,29.9837,29.9881,30.3297,30.2406,30.1756
30.4041,30.4762,29.9881,30.1005,30.1825,30.1756,30.2568,30.3161
29.4439,30.4699,30.1825,29.983,29.8373,30.3161,30.3576,30.388
30.9082,29.5573,29.8373,30.1266,30.3378,30.388,30.1636,29.9998
30.5387,30.0802,30.3378,30.3921,30.4317,29.9998,30.0215,30.0374
29.6222,30.9731,30.4317,30.213,30.0534,30.0374,30.2902,30.4747
29.7975,29.364,30.0534,29.9843,29.9338,30.4747,30.1746,29.9556
30,30,29.9338,29.9517,29.9647,29.9556,29.9676,29.9764
29.9875,29.927,29.9647,29.9709,29.9754,29.9764,29.963,29.9533
29.0187,30.1218,29.9754,29.7169,29.5283,29.9533,29.9988,30.032
30,30,29.5283,29.6557,29.7487,30.032,30.0234,30.0171
30,30,29.7487,29.8166,29.8662,30.0171,30.0125,30.0091
30.8344,29.0028,29.8662,30.1277,30.3186,30.0091,29.7372,29.5388
29.0608,29.4779,30.3186,29.9788,29.7308,29.5388,29.5224,29.5104
30.4554,29.9099,29.7308,29.9266,30.0694,29.5104,29.6183,29.6971
29.2545,30.6889,30.0694,29.8493,29.6886,29.6971,29.965,30.1606
29.0389,30.4542,29.6886,29.5131,29.385,30.1606,30.2399,30.2978
29.7082,30.043,29.385,29.4723,29.536,30.2978,30.229,30.1787
30.4236,29.8733,29.536,29.7758,29.9508,30.1787,30.0962,30.036
29.8731,29.0751,29.9508,29.9298,29.9145,30.036,29.7764,29.5869
29.5102,29.0993,29.9145,29.8053,29.7256,29.5869,29.4552,29.3591
29.1822,30.1287,29.7256,29.5788,29.4716,29.3591,29.567,29.7187
30.4166,29.4822,29.4716,29.7269,29.9132,29.7187,29.6548,29.6082
30.6827,29.5522,29.9132,30.1211,30.2728,29.6082,29.5931,29.582
30,30,30.2728,30.1991,30.1453,29.582,29.6949,29.7774
30.9272,29.5695,30.1453,30.3566,30.5107,29.7774,29.7212,29.6802
30.0363,29.4406,30.5107,30.3826,30.289,29.6802,29.6155,29.5682
29.4524,30.6554,30.289,30.063,29.898,29.5682,29.8619,30.0763
30.0796,30.5242,29.898,29.9471,29.9829,30.0763,30.1973,30.2856
29.6951,29.5213,29.9829,29.9051,29.8484,30.2856,30.0791,29.9284
30.6539,30.2786,29.8484,30.066,30.2248,29.9284,30.023,30.0921
30,30,30.2248,30.1641,30.1198,30.0921,30.0672,30.049
30,30,30.1198,30.0874,30.0638,30.049,30.0358,30.0261
29.3231,30.5493,30.0638,29.8637,29.7176,30.0261,30.1675,30.2706
29.0474,30.1555,29.7176,29.5366,29.4044,30.2706,30.2395,30.2168
29.8666,29.5315,29.4044,29.5293,29.6204,30.2168,30.0317,29.8966
30,30,29.6204,29.723,29.7978,29.8966,29.9245,29.9449
29.7861,30.1862,29.7978,29.7946,29.7923,29.9449,30.0101,30.0577
29.7083,30.2667,29.7923,29.7696,29.7531,30.0577,30.1141,30.1554
30.248,30.3411,29.7531,29.8868,29.9844,30.1554,30.2055,30.2422
29.1249,30.6059,29.9844,29.7522,29.5827,30.2422,30.3404,30.4121
30.999,29.7448,29.5827,29.9653,30.2446,30.4121,30.2319,30.1003
30,30,30.2446,30.1785,30.1303,30.1003,30.0732,30.0534
30,30,30.1303,30.0951,30.0694,30.0534,30.039,30.0285
30.5069,29.4645,30.0694,30.1876,30.2739,30.0285,29.8761,29.7649
29.0473,30.9638,30.2739,29.9425,29.7007,29.7649,30.0888,30.3252
30.7625,29.2216,29.7007,29.9875,30.1969,30.3252,30.027,29.8094
29.8149,29.7989,30.1969,30.0937,30.0184,29.8094,29.8066,29.8045
30,30,30.0184,30.0134,30.0098,29.8045,29.8573,29.8959
30.0963,29.0705,30.0098,30.0332,30.0502,29.8959,29.6729,29.5102
30.1625,29.4167,30.0502,30.0806,30.1027,29.5102,29.4849,29.4665
29.8819,30.5039,30.1027,30.043,29.9995,29.4665,29.7467,29.9513
30,30,29.9995,29.9996,29.9997,29.9513,29.9645,29.9741
29.2481,30.4912,29.9997,29.7967,29.6485,29.9741,30.1138,30.2157
29.5723,30.7138,29.6485,29.6279,29.6129,30.2157,30.3503,30.4485
29.0868,30.0211,29.6129,29.4708,29.367,30.4485,30.333,30.2488
30.2332,30.958,29.367,29.601,29.7718,30.2488,30.4404,30.5802
29.5665,30.5019,29.7718,29.7163,29.6759,30.5802,30.5591,30.5436
30.5199,30.3706,29.6759,29.9039,30.0703,30.5436,30.4969,30.4628
